Date,Close,LogReturn,Return_scaled
1990-06-08,358.7099914550781,-0.0123017164666849,-1.1064074074338097
1990-06-11,361.6300048828125,0.0081073644023073,0.6904385188492611
1990-06-12,366.25,0.0126945571506258,1.0943018116550756
1990-06-13,364.8999938964844,-0.0036928336154185,-0.34846851834604897
1990-06-14,362.8999938964844,-0.0054960293155605,-0.5072245578212994
1990-06-15,362.9100036621094,2.7582330525355303e-05,-0.02091754829210458
1990-06-18,356.8800048828125,-0.0167552752288697,-1.4985053647432018
1990-06-19,358.4700012207031,0.0044453734331328,0.368031370909359
1990-06-20,359.1000061035156,0.001755940293652,0.1312496651722405
1990-06-21,360.4700012207031,0.0038078206667755,0.31190027424835653
1990-06-22,355.42999267578125,-0.0140804354138728,-1.263008477064189
1990-06-25,352.3099975585937,-0.0088168405677704,-0.7995937345025513
1990-06-26,352.0599975585937,-0.000709854230676,-0.08584256325934074
1990-06-27,355.1400146484375,0.0087105104944305,0.7435404005822939
1990-06-28,357.6300048828125,0.0069868268736463,0.5917847231910326
1990-06-29,358.0199890136719,0.0010898740244202,0.07260819718129016
1990-07-02,359.5400085449219,0.0042366403088394,0.3496541952553211
1990-07-03,360.1600036621094,0.0017229269418974,0.12834312043394566
1990-07-05,355.67999267578125,-0.0125169577027008,-1.1253575669527964
1990-07-06,358.4200134277344,0.0076740909551995,0.6522924782019776
1990-07-09,359.5199890136719,0.0030642572997683,0.2464358461579118
1990-07-10,356.489990234375,-0.0084636163024773,-0.76849534324082
1990-07-11,361.2300109863281,0.0132087434096828,1.1395715369733292
1990-07-12,365.4400024414063,0.0115872087224202,0.9968092040766409
1990-07-13,367.30999755859375,0.0051040578010299,0.4260229252943697
1990-07-16,368.9500122070313,0.0044549950808923,0.36887847513182564
1990-07-17,367.5199890136719,-0.0038834575425994,-0.36525133327072695
1990-07-18,364.2200012207031,-0.0090196250284169,-0.8174471809348094
1990-07-19,365.3200073242188,0.003015617853026,0.24215355670565392
1990-07-20,361.6099853515625,-0.0102074593783045,-0.9220258891282483
1990-07-23,355.3099975585937,-0.0175756015048547,-1.5707281138561262
1990-07-24,355.7900085449219,0.0013500521870781,0.09551467075942867
1990-07-25,357.0899963378906,0.0036471474163013,0.2977543615818112
1990-07-26,355.9100036621094,-0.0033099404013618,-0.31475802857458157
1990-07-27,353.44000244140625,-0.0069641536117499,-0.6364804110279503
1990-07-30,355.54998779296875,0.0059521054173528,0.5006863025657596
1990-07-31,356.1499938964844,0.0016861212901622,0.12510269594794807
1990-08-01,355.5199890136719,-0.0017704977377501,-0.17922319990624697
1990-08-02,351.4800109863281,-0.01142863366415,-1.029539895020444
1990-08-03,344.8599853515625,-0.0190143467894685,-1.6973973950556052
1990-08-06,334.42999267578125,-0.030710926890868,-2.7271817563187657
1990-08-07,334.8299865722656,0.0011953320279518,0.08189287713606455
1990-08-08,338.3500061035156,0.0104579804847011,0.8973902654280055
1990-08-09,339.94000244140625,0.0046882579137861,0.38941528292483485
1990-08-10,335.5199890136719,-0.0130876042216527,-1.175598137780471
1990-08-13,338.8399963378906,0.0098464743461397,0.8435523527349091
1990-08-14,339.3900146484375,0.001621923011994,0.11945058376605273
1990-08-15,340.0599975585937,0.0019721336824396,0.1502836536416837
1990-08-16,332.3900146484375,-0.0228130430870772,-2.031840284049941
1990-08-17,327.8299865722656,-0.0138138819812301,-1.2395407152058642
1990-08-20,328.510009765625,0.0020721682069719,0.15909084241453128
1990-08-21,321.8599853515625,-0.0204506857101467,-1.8238548163843442
1990-08-22,316.54998779296875,-0.0166354544511104,-1.4879561647188158
1990-08-23,307.0599975585937,-0.0304380081475637,-2.7031535830139264
1990-08-24,311.510009765625,0.0143883115104284,1.2434224722605904
1990-08-27,321.44000244140625,0.0313794368715685,2.739346496674393
1990-08-28,321.3399963378906,-0.0003111674430211,-0.05074158370719467
1990-08-29,324.19000244140625,0.0088300299805128,0.7540630744379654
1990-08-30,318.7099914550781,-0.0170481996082916,-1.5242948640965468
1990-08-31,322.5599975585937,0.0120075862830644,1.0338198716413898
1990-09-04,323.0899963378906,0.001641752972513,0.12119644307278196
1990-09-05,324.3900146484375,0.0040156299358073,0.3301961123069419
1990-09-06,320.4599914550781,-0.0121891038672421,-1.0964928261816784
1990-09-07,323.3999938964844,0.0091324913548618,0.780692225052126
1990-09-10,321.6300048828125,-0.0054880965523285,-0.5065261455121374
1990-09-11,321.0400085449219,-0.0018360791426781,-0.18499708463144462
1990-09-12,322.5400085449219,0.0046614334699262,0.38705361887029627
1990-09-13,318.6499938964844,-0.0121338834389552,-1.0916311372966256
1990-09-14,316.8299865722656,-0.0057279925610291,-0.5276469479986496
1990-09-17,317.7699890136719,0.0029625060354847,0.2374775130563013
1990-09-18,318.6000061035156,0.0026086005527821,0.206319146397587
1990-09-19,316.6000061035156,-0.0062972499080169,-0.5777652140542169
1990-09-20,311.4800109863281,-0.0163040007450696,-1.4587744859713079
1990-09-21,311.32000732421875,-0.000513820362638,-0.06858344907097176
1990-09-24,304.5899963378906,-0.0218547476593595,-1.947470524993992
1990-09-25,308.260009765625,0.0119770164402419,1.0311284570747408
1990-09-26,305.0599975585937,-0.0104351438296541,-0.9420715678881918
1990-09-27,300.9700012207031,-0.0134978745052274,-1.2117189455938313
1990-09-28,306.04998779296875,0.0167378513478126,1.4502794646231307
1990-10-01,314.94000244140625,0.0286337048328997,2.49760815186521
1990-10-02,315.2099914550781,0.0008569040158938,0.052097170082426744
1990-10-03,311.3999938964844,-0.0121608164604749,-1.0940023606903106
1990-10-04,312.69000244140625,0.0041340524274389,0.3406222051346606
1990-10-05,311.5,-0.0038129539995859,-0.3590440961655615
1990-10-08,313.4800109863281,0.0063362590035005,0.5345077573763609
1990-10-09,305.1000061035156,-0.0270959855034167,-2.408916923743055
1990-10-10,300.3900146484375,-0.0155579325750405,-1.393089531286112
1990-10-11,295.4599914550781,-0.0165482441798294,-1.4802780423336286
1990-10-12,300.0299987792969,0.0153490306152095,1.328005615460879
1990-10-15,303.2300109863281,0.0106091641076275,0.9107006971284719
1990-10-16,298.9200134277344,-0.0143156057126407,-1.2837132209983406
1990-10-17,298.760009765625,-0.000535415806862,-0.0704847441968646
1990-10-18,305.739990234375,0.0230944274558853,2.0099219080146904
1990-10-19,312.4800109863281,0.0218054666549276,1.8964398762070633
1990-10-22,314.760009765625,0.0072699724055365,0.6167132782194532
1990-10-23,312.3599853515625,-0.0076541527939415,-0.6972289683793647
1990-10-24,312.6000061035156,0.0007681156139147,0.04428010671629939
1990-10-25,310.1700134277344,-0.0078038599541363,-0.7104094100983316
1990-10-26,304.7099914550781,-0.0177601009815235,-1.5869717230211704
1990-10-29,301.8800048828125,-0.0093308729853704,-0.8448499153894278
1990-10-30,304.0599975585937,0.0071954387319843,0.6101512224094506
1990-10-31,304.0,-0.0001973409171105,-0.04072012655788426
1990-11-01,307.0199890136719,0.0098851548550786,0.846957842446061
1990-11-02,311.8500061035156,0.0156094662827905,1.350934760156597
1990-11-05,314.5899963378906,0.0087478695385696,0.7468295465610901
1990-11-06,311.6199951171875,-0.0094857109625765,-0.8584820818923004
1990-11-07,306.010009765625,-0.0181666680503482,-1.622766494283429
1990-11-08,307.6099853515625,0.0052148861660867,0.43578041988940963
1990-11-09,313.739990234375,0.0197318870657809,1.7138788357810446
1990-11-12,319.4800109863281,0.0181301221357399,1.5728570618029702
1990-11-13,317.6700134277344,-0.0056815580574278,-0.5235587850298931
1990-11-14,320.3999938964844,0.008557045764614,0.7300291368282331
1990-11-15,317.0199890136719,-0.0106053674297843,-0.9570583075858081
1990-11-16,317.1199951171875,0.0003154070295119,0.004422967587930841
1990-11-19,319.3399963378906,0.006976118699554,0.5908419595693296
1990-11-20,315.3099975585937,-0.0127000803124115,-1.1414799546968186
1990-11-21,316.0299987792969,0.0022808677955508,0.17746506553423552
1990-11-23,315.1000061035156,-0.0029470737936314,-0.2828107111000772
1990-11-26,316.510009765625,0.0044647993824815,0.36974166046994494
1990-11-27,318.1000061035156,0.0050109504267092,0.41782561316017935
1990-11-28,317.95001220703125,-0.0004716418361665,-0.06486998867785411
1990-11-29,316.4200134277344,-0.0048236886489991,-0.44803068252920975
1990-11-30,322.2200012207031,0.0181640583939115,1.5758448605990234
1990-12-03,324.1000061035156,0.0058175831284446,0.4888427595678868
1990-12-04,326.3500061035156,0.0069183148038867,0.5857528183620506
1990-12-05,329.9200134277344,0.0108797977449777,0.9345276862961565
1990-12-06,329.07000732421875,-0.0025797251798849,-0.2504687911295908
1990-12-07,327.75,-0.0040193937048709,-0.3772193557887425
1990-12-10,328.8900146484375,0.003472270249766,0.28235791495562873
1990-12-11,326.44000244140625,-0.0074772208136506,-0.6816516128847369
1990-12-12,330.19000244140625,0.0114220816655024,0.9822711716465449
1990-12-13,329.3399963378906,-0.0025776130751147,-0.2502828382747524
1990-12-14,326.82000732421875,-0.0076810576361161,-0.6995977108214689
1990-12-17,326.0199890136719,-0.0024508875543789,-0.23912573437811488
1990-12-18,330.04998779296875,0.0122854256695621,1.0582812657136662
1990-12-19,330.20001220703125,0.0004544473052465,0.016664280886001363
1990-12-20,330.1199951171875,-0.0002423585211657,-0.044683543576849935
1990-12-21,331.75,0.0049254632788571,0.41029919713225416
1990-12-24,329.8999938964844,-0.0055921134788903,-0.51568395090067
1990-12-26,330.8500061035156,0.0028755591726259,0.22982258154156118
1990-12-27,328.2900085449219,-0.0077677287790134,-0.7072283675394753
1990-12-28,328.7200012207031,0.0013089381616193,0.09189493062350791
1990-12-31,330.2200012207031,0.004552774411664,0.37748711328165774
1991-01-02,326.45001220703125,-0.0114822676744159,-1.0342619132962856
1991-01-03,321.9100036621094,-0.0140048202791716,-1.2563512078012884
1991-01-04,321.0,-0.0028308916167194,-0.2725818589224076
1991-01-07,315.44000244140625,-0.0174726258209592,-1.561661981025276
1991-01-08,314.8999938964844,-0.0017133885844708,-0.17419522485523464
1991-01-09,311.489990234375,-0.0108879050924413,-0.9819333449001093
1991-01-10,314.5299987792969,0.0097122535851763,0.8317353567071205
1991-01-11,315.2300109863281,0.0022231087540554,0.17237987335516464
1991-01-14,312.489990234375,-0.0087301285579313,-0.7919594797980231
1991-01-15,313.7300109863281,0.003960340999245,0.32532839185112117
1991-01-16,316.1700134277344,0.0077473076712468,0.6587385871085915
1991-01-17,327.9700012207031,0.0366420584245359,3.202675549056451
1991-01-18,332.2300109863281,0.0129053887056755,1.1128637362833689
1991-01-21,331.0599975585937,-0.0035279127566418,-0.33394863990790485
1991-01-22,328.3099975585937,-0.0083413439049655,-0.7577302989560603
1991-01-23,330.2099914550781,0.0057705132736334,0.48469865933078404
1991-01-24,334.7799987792969,0.0137448062020153,1.1867673049169027
1991-01-25,336.07000732421875,0.0038458973637025,0.31525260344920475
1991-01-28,336.0299987792969,-0.0001190553328553,-0.03382774693243216
1991-01-29,335.8399963378906,-0.0005655928910419,-0.07314157970669577
1991-01-30,340.9100036621094,0.014983678403361,1.2958394616917552
1991-01-31,343.92999267578125,0.0088196034277148,0.7531451051751394
1991-02-01,343.04998779296875,-0.0025619534459968,-0.24890414116593976
1991-02-04,348.3399963378906,0.0153028302375339,1.3239380652878938
1991-02-05,351.260009765625,0.0083477140046808,0.7115992563994136
1991-02-06,358.07000732421875,0.0192018006727394,1.667209238946734
1991-02-07,356.5199890136719,-0.0043382100209727,-0.4052884198733704
1991-02-08,359.3500061035156,0.0079065524522734,0.6727587351939578
1991-02-11,368.5799865722656,0.025360887073571,2.2094643938946406
1991-02-12,365.5,-0.0083914687830661,-0.7621433680010921
1991-02-13,369.0199890136719,0.0095845341522693,0.8204907473001972
1991-02-14,364.2200012207031,-0.0130927293228753,-1.1760493593378125
1991-02-15,369.05999755859375,0.0132011418139024,1.1389022811406466
1991-02-19,369.3900146484375,0.0008938102955093,0.05534645399712416
1991-02-20,365.1400146484375,-0.0115721543259583,-1.042175668192351
1991-02-21,364.9700012207031,-0.0004657200342741,-0.06434862440501316
1991-02-22,365.6499938964844,0.0018614132563188,0.14053566215159416
1991-02-25,367.260009765625,0.0043934956568021,0.36346397408914904
1991-02-26,362.80999755859375,-0.0121907961537583,-1.0966418176111434
1991-02-27,367.739990234375,0.0134968656421392,1.1649382481439157
1991-02-28,367.0700073242188,-0.0018235546550622,-0.1838944100575198
1991-03-01,370.4700012207031,0.0092198875780065,0.7883867189167993
1991-03-04,369.3299865722656,-0.0030819561222301,-0.2946859525294144
1991-03-05,376.7200012207031,0.0198116922050219,1.7209049992943417
1991-03-06,376.1700134277344,-0.0014610046091689,-0.15197496315940554
1991-03-07,375.9100036621094,-0.0006914417883088,-0.08422150436537111
1991-03-08,374.9500122070313,-0.0025570464743447,-0.24847212406139402
1991-03-11,372.9599914550781,-0.0053215639274704,-0.49186436478372964
1991-03-12,370.0299987792969,-0.0078870722428243,-0.71773554413178
1991-03-13,374.5700073242188,0.0121946407986701,1.0502884302460846
1991-03-14,373.5,-0.0028607163593257,-0.2752076737544705
1991-03-15,373.5899963378906,0.0002409250258121,-0.0021345391311845745
1991-03-18,372.1099853515625,-0.0039694594769974,-0.37282307187411956
1991-03-19,366.5899963378906,-0.0149454227646366,-1.339163253826709
1991-03-20,367.9200134277344,0.0036215123709606,0.2954974139472657
1991-03-21,366.5799865722656,-0.003648817814061,-0.3445933015310933
1991-03-22,367.4800109863281,0.0024521833857127,0.19254794566329012
1991-03-25,369.8299865722656,0.0063744789874515,0.5378727017805599
1991-03-26,376.2999877929688,0.0173432608726509,1.5035806223490242
1991-03-27,375.3500061035156,-0.0025277248798891,-0.24589060714312275
1991-03-28,375.2200012207031,-0.0003464164111113,-0.053844955442802156
1991-04-01,371.2999877929688,-0.0105021955621946,-0.947974902449851
1991-04-02,379.5,0.0218442685291151,1.8998560510957563
1991-04-03,378.9400024414063,-0.0014767091887435,-0.1533576177734838
1991-04-04,379.7699890136719,0.0021878897410054,0.16927913890598373
1991-04-05,375.3599853515625,-0.0116802509478732,-1.0516926560459223
1991-04-08,378.6600036621094,0.0087531880553628,0.7472977967138076
1991-04-09,373.55999755859375,-0.0135600867894325,-1.2171962079044794
1991-04-10,373.1499938964844,-0.0010981604853421,-0.12002962520131599
1991-04-11,377.6300048828125,0.0119344259774596,1.0273787291942873
1991-04-12,380.3999938964844,0.00730842142812,0.6200983875265408
1991-04-15,381.1900024414063,0.0020746302658292,0.1593076057492648
1991-04-16,387.6199951171875,0.0167275207836254,1.449369946340797
1991-04-17,390.4500122070313,0.0072744856969935,0.6171106351323243
1991-04-18,388.4599914550781,-0.0051097689656192,-0.47321762038340726
1991-04-19,384.2000122070313,-0.0110269003000187,-0.9941706903303866
1991-04-22,380.9500122070313,-0.0084951171443758,-0.7712687243549985
1991-04-23,381.760009765625,0.0021239995274102,0.16365414918867074
1991-04-24,382.760009765625,0.0026160219346786,0.20697253593108517
1991-04-25,379.25,-0.0092125681961228,-0.8344341852551865
1991-04-26,379.0199890136719,-0.0006066730761222,-0.07675834048520978
1991-04-29,373.6600036621094,-0.0142426423201822,-1.2772894150783964
1991-04-30,375.3399963378906,0.0044859692740102,0.3716054893016976
1991-05-01,380.2900085449219,0.0131018699213951,1.130162235628986
1991-05-02,380.5199890136719,0.0006045674386321,0.029881081380765954
1991-05-03,380.7999877929688,0.0007355613945554,0.041413984679027446
1991-05-06,380.0799865722656,-0.0018925493109707,-0.18996880249098033
1991-05-07,377.3200073242188,-0.0072880683571474,-0.664998348433686
1991-05-08,378.510009765625,0.0031488652151239,0.2538848532451927
1991-05-09,383.25,0.0124449993439874,1.0723303700645022
1991-05-10,375.739990234375,-0.0197901289031499,-1.7656984096676624
1991-05-13,376.760009765625,0.0027110170258577,0.2153360454736138
1991-05-14,371.6199951171875,-0.0137365922092849,-1.2327360083817525
1991-05-15,368.5700073242188,-0.0082411409095124,-0.748908277752018
1991-05-16,372.1900024414063,0.0097738103752957,0.8371549083405875
1991-05-17,372.3900146484375,0.0005372484011161,0.023954212890294098
1991-05-20,372.2799987792969,-0.0002954754937283,-0.04936004108196813
1991-05-21,375.3500061035156,0.0082126842413581,0.6997110345970301
1991-05-22,376.1900024414063,0.0022354011180505,0.17346211141922868
1991-05-23,374.9599914550781,-0.0032750105723646,-0.3116827543208183
1991-05-24,377.489990234375,0.0067247215765338,0.5687085818205827
1991-05-28,381.9400024414063,0.0117194821972921,1.008454758131943
1991-05-29,382.7900085449219,0.0022230236589475,0.17237238145491895
1991-05-30,386.9599914550781,0.0108347481742088,0.9305614548800283
1991-05-31,389.8299865722656,0.0073894057792429,0.6272283706130867
1991-06-03,388.05999755859375,-0.0045507516599716,-0.42400090284368064
1991-06-04,387.739990234375,-0.0008249738267682,-0.09597786423646096
1991-06-05,385.0899963378906,-0.0068579230323146,-0.6271277123380737
1991-06-06,383.6300048828125,-0.0037985045484258,-0.3577719449295155
1991-06-07,379.4299926757813,-0.0110084518533568,-0.9925464615645999
1991-06-10,378.5700073242188,-0.0022690916109544,-0.22312014831307073
1991-06-11,381.0499877929688,0.0065295523968833,0.5515255960878044
1991-06-12,376.6499938964844,-0.0116142100099159,-1.0458783133472866
1991-06-13,377.6300048828125,0.0025985351311588,0.2054329716621227
1991-06-14,382.2900085449219,0.0122646120461125,1.0564488032550838
1991-06-17,380.1300048828125,-0.0056661929201951,-0.522206015425981
1991-06-18,378.5899963378906,-0.0040594966715685,-0.38075008080301437
1991-06-19,375.0899963378906,-0.0092878282407342,-0.8410601918568524
1991-06-20,375.4200134277344,0.0008794475938227,0.054081940314139244
1991-06-21,377.75,0.0061871661472903,0.5213813998966262
1991-06-24,370.9400024414063,-0.0181922701100338,-1.625020537811691
1991-06-25,370.6499938964844,-0.0007821264071461,-0.09220551349249953
1991-06-26,371.5899963378906,0.0025328814300538,0.1996527218736495
1991-06-27,374.3999938964844,0.0075336422355887,0.6399271634039083
1991-06-28,371.1600036621094,-0.0086914819496737,-0.7885569747534263
1991-07-01,377.9200134277344,0.0180493221879851,1.5657433138640475
1991-07-02,377.4700012207031,-0.0011914699732349,-0.12824473171591017
1991-07-03,373.3299865722656,-0.0110283875241137,-0.9943016277583738
1991-07-05,374.0799865722656,0.0020069313460737,0.1533472918597133
1991-07-08,377.9400024414063,0.0102658169333169,0.8804718996916342
1991-07-09,376.1099853515625,-0.0048538444728389,-0.4506856462469821
1991-07-10,375.739990234375,-0.0009842260000523,-0.10999866314720538
1991-07-11,376.9700012207031,0.0032682230743112,0.2643932972279109
1991-07-12,380.25,0.0086633192163168,0.739385610056498
1991-07-15,382.3900146484375,0.0056121373758806,0.4707550090250564
1991-07-16,381.5400085449219,-0.0022253516120374,-0.21926921355642293
1991-07-17,381.1799926757813,-0.0009440316113416,-0.10645988920251544
1991-07-18,385.3699951171875,0.0109322137841818,0.9391424725827294
1991-07-19,384.2200012207031,-0.0029885906986946,-0.2864659213573913
1991-07-22,382.8800048828125,-0.0034936714644739,-0.33093398546376296
1991-07-23,379.4200134277344,-0.0090778305983585,-0.8225716861444217
1991-07-24,378.6400146484375,-0.0020578820295877,-0.20452494168388322
1991-07-25,380.9599914550781,0.0061084360236103,0.5144498823570441
1991-07-26,380.9299926757813,-7.87483230837438e-05,-0.030279057661534627
1991-07-29,383.1499938964844,0.0058109295010826,0.48825696428895393
1991-07-30,386.6900024414063,0.0091968032662324,0.7863543416706805
1991-07-31,387.80999755859375,0.0028921779157871,0.23128572048156684
1991-08-01,387.1199951171875,-0.0017808127967118,-0.18013135308539674
1991-08-02,387.1799926757813,0.0001549723870848,-0.009701937670188746
1991-08-05,385.05999755859375,-0.0054905222981096,-0.5067397117894697
1991-08-06,390.6199951171875,0.0143360479477223,1.2388211102323683
1991-08-07,390.55999755859375,-0.0001536075149752,-0.036869772591738535
1991-08-08,389.3200073242188,-0.0031799540224666,-0.3033138338609927
1991-08-09,387.1199951171875,-0.0056669364992556,-0.52227148123575
1991-08-12,388.0199890136719,0.0023221465008491,0.18109930432889773
1991-08-13,389.6199951171875,0.0041150362480788,0.3389479923351721
1991-08-14,389.8999938964844,0.0007183877136824,0.03990198819501041
1991-08-15,389.3299865722656,-0.0014630017842618,-0.15215079743400062
1991-08-16,385.5799865722656,-0.0096786192036821,-0.875466011222683
1991-08-19,376.4700012207031,-0.0239102933137296,-2.1284438308989815
1991-08-20,379.4299926757813,0.0078317412581254,0.6661722460566915
1991-08-21,390.5899963378906,0.0289882998095567,2.5288272226002673
1991-08-22,391.3299865722656,0.0018927523825125,0.1432948055738722
1991-08-23,394.1700134277344,0.0072311629046666,0.613296431866264
